year,category,winner,entity
1996,MUSIC (Original Song),False,Up Close and Personal
1996,MUSIC (Original Song),False,One Fine Day
1996,MUSIC (Original Song),False,The Mirror Has Two Faces
1996,MUSIC (Original Song),False,That Thing You Do!
1996,MUSIC (Original Song),True,Evita
1996,BEST PICTURE,True,The English Patient
1996,BEST PICTURE,False,Fargo
1996,BEST PICTURE,False,Jerry Maguire
1996,BEST PICTURE,False,Secrets & Lies
1996,BEST PICTURE,False,Shine
1996,SHORT FILM (Animated),False,Canhead
1996,SHORT FILM (Animated),False,La Salla
1996,SHORT FILM (Animated),True,Quest
1996,SHORT FILM (Animated),False,Wat's Pig
1996,SHORT FILM (Live Action),False,"De Tripas, Corazon"
1996,SHORT FILM (Live Action),True,Dear Diary
1996,SHORT FILM (Live Action),False,Ernst & Lyset
1996,SHORT FILM (Live Action),False,Esposados
1996,SHORT FILM (Live Action),False,Wordless
1996,SOUND,True,The English Patient
1996,SOUND,False,Evita
1996,SOUND,False,Independence Day
1996,SOUND,False,The Rock
1996,SOUND,False,Twister
1996,SOUND EFFECTS EDITING,False,Daylight
1996,SOUND EFFECTS EDITING,False,Eraser
1996,SOUND EFFECTS EDITING,True,The Ghost and the Darkness
1996,VISUAL EFFECTS,False,Dragonheart
1996,VISUAL EFFECTS,True,Independence Day
1996,VISUAL EFFECTS,False,Twister
1996,WRITING (Screenplay Based on Material Previously Produced or Published),False,The Crucible
1996,WRITING (Screenplay Based on Material Previously Produced or Published),False,The English Patient
1996,WRITING (Screenplay Based on Material Previously Produced or Published),False,Hamlet
1996,WRITING (Screenplay Based on Material Previously Produced or Published),True,Sling Blade
1996,WRITING (Screenplay Based on Material Previously Produced or Published),False,Trainspotting
1996,WRITING (Screenplay Written Directly for the Screen),True,Fargo
1996,WRITING (Screenplay Written Directly for the Screen),False,Jerry Maguire
1996,WRITING (Screenplay Written Directly for the Screen),False,Lone Star
1996,WRITING (Screenplay Written Directly for the Screen),False,Secrets & Lies
1996,WRITING (Screenplay Written Directly for the Screen),False,Shine
1996,HONORARY AWARD,True,To Michael Kidd in recognition of his services to the art of the dance in the art of the screen.
1996,IRVING G. THALBERG MEMORIAL AWARD,True,Saul Zaentz
1996,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),True,"To IMAX CORPORATION for the method of filming and exhibiting high-fidelity, large-format, wide-angle motion pictures."
1996,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To JOHN SCHLAG, BRIAN KNEP, ZORAN KACIC-ALESIC and THOMAS WILLIAMS for the development of the Viewpaint 3D Paint System for film production work."
1996,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,To WILLIAM REEVES for the original concept and the development of particle systems used to create computer generated visual effects in motion pictures.
1996,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,To JIM HOURIHAN for the primary design and development of the interactive language-based control of partical systems as embodied in the Dynamation software package.
1996,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,To JONATHAN ERLAND and KAY BEVING ERLAND for the development of the Digital Series Traveling Matte Backing System used for composite photography in motion pictures.
1996,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To PERRY KIVOLOWITZ, for the primary design, and DR. GARTH A. DICKIE for the development of the algorithms, for the shape-driven warping and morphing subsystem of the Elastic Reality Special Effects System."
1996,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To KEN PERLIN for the development of Perlin Noise, a technique used to produce natural appearing textures on computer generated surfaces for motion picture visual effects."
1996,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,To NESTOR BURTNYK and MARCELI WEIN of the National Research Council of Canada for their pioneering work in the development of software techniques for Computer Assisted Key Framing for Character Animation.
1996,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,To GRANT LOUCKS for the concept and specifications of the Mark V Director's Viewfinder.
1996,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To BRIAN KNEP, CRAIG HAYES, RICK SAYRE and THOMAS WILLIAMS for the creation and development of the Direct Input Device."
1996,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,To JAMES KAJIYA and TIMOTHY KAY for their pioneering work in producing computer generated fur and hair in motion pictures.
1996,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To JEFFERY YOST, CHRISTIAN ROUET, DAVID BENSON and FLORIAN KAINZ for the development of a system to create and control computer generated fur and hair in motion pictures."
1996,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,To RICHARD A. PREY and WILLIAM N. MASTEN for the design and development of the Nite Sun II lighting crane and camera platform.
1996,AWARD OF COMMENDATION,True,To Joe Lombardi in celebration of 50 years in the motion picture industry.  His knowledge and leadership in the field of pyrotechnics and special effects along with his uncompromising promotion of safety on the set have established the standard for today's special effects technicians.
1996,JOHN A. BONNER MEDAL OF COMMENDATION,True,To Volker W. Bahnemann in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
1996,JOHN A. BONNER MEDAL OF COMMENDATION,True,"To Burton ""Bud"" Stone in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences."
1997,ACTOR IN A LEADING ROLE,False,Matt Damon
1997,ACTOR IN A LEADING ROLE,False,Robert Duvall
1997,ACTOR IN A LEADING ROLE,False,Peter Fonda
1997,ACTOR IN A LEADING ROLE,False,Dustin Hoffman
1997,ACTOR IN A LEADING ROLE,True,Jack Nicholson
1997,ACTOR IN A SUPPORTING ROLE,False,Robert Forster
1997,ACTOR IN A SUPPORTING ROLE,False,Anthony Hopkins
1997,ACTOR IN A SUPPORTING ROLE,False,Greg Kinnear
1997,ACTOR IN A SUPPORTING ROLE,False,Burt Reynolds
1997,ACTOR IN A SUPPORTING ROLE,True,Robin Williams
1997,ACTRESS IN A LEADING ROLE,False,Helena Bonham Carter
1997,ACTRESS IN A LEADING ROLE,False,Julie Christie
1997,ACTRESS IN A LEADING ROLE,False,Judi Dench
1997,ACTRESS IN A LEADING ROLE,True,Helen Hunt
1997,ACTRESS IN A LEADING ROLE,False,Kate Winslet
1997,ACTRESS IN A SUPPORTING ROLE,True,Kim Basinger
1997,ACTRESS IN A SUPPORTING ROLE,False,Joan Cusack
1997,ACTRESS IN A SUPPORTING ROLE,False,Minnie Driver
1997,ACTRESS IN A SUPPORTING ROLE,False,Julianne Moore
1997,ACTRESS IN A SUPPORTING ROLE,False,Gloria Stuart
1997,ART DIRECTION,False,Gattaca
1997,ART DIRECTION,False,Kundun
1997,ART DIRECTION,False,L.A. Confidential
1997,ART DIRECTION,False,Men in Black
1997,ART DIRECTION,True,Titanic
1997,CINEMATOGRAPHY,False,Amistad
1997,CINEMATOGRAPHY,False,Kundun
1997,CINEMATOGRAPHY,False,L.A. Confidential
1997,CINEMATOGRAPHY,True,Titanic
1997,CINEMATOGRAPHY,False,The Wings of the Dove
1997,COSTUME DESIGN,False,Amistad
1997,COSTUME DESIGN,False,Kundun
1997,COSTUME DESIGN,False,Oscar and Lucinda
1997,COSTUME DESIGN,True,Titanic
1997,COSTUME DESIGN,False,The Wings of the Dove
1997,DIRECTING,False,The Full Monty
1997,DIRECTING,False,Good Will Hunting
1997,DIRECTING,False,L.A. Confidential
1997,DIRECTING,False,The Sweet Hereafter
1997,DIRECTING,True,Titanic
1997,DOCUMENTARY (Feature),False,Ayn Rand: A Sense of Life
1997,DOCUMENTARY (Feature),False,Colors Straight Up
1997,DOCUMENTARY (Feature),False,4 Little Girls
1997,DOCUMENTARY (Feature),True,The Long Way Home
1997,DOCUMENTARY (Feature),False,Waco: The Rules of Engagement
1997,DOCUMENTARY (Short Subject),False,Alaska: Spirit of the Wild
1997,DOCUMENTARY (Short Subject),False,Amazon
1997,DOCUMENTARY (Short Subject),False,Daughter of the Bride
1997,DOCUMENTARY (Short Subject),False,Still Kicking: The Fabulous Palm Springs Follies
1997,DOCUMENTARY (Short Subject),True,A Story of Healing
1997,FILM EDITING,False,Air Force One
1997,FILM EDITING,False,As Good as It Gets
1997,FILM EDITING,False,Good Will Hunting
1997,FILM EDITING,False,L.A. Confidential
1997,FILM EDITING,True,Titanic
1997,FOREIGN LANGUAGE FILM,False,Beyond Silence
1997,FOREIGN LANGUAGE FILM,True,Character
1997,FOREIGN LANGUAGE FILM,False,Four Days in September
1997,FOREIGN LANGUAGE FILM,False,Secrets of the Heart
1997,FOREIGN LANGUAGE FILM,False,The Thief
1997,MAKEUP,True,Men in Black
1997,MAKEUP,False,Mrs. Brown
1997,MAKEUP,False,Titanic
1997,MUSIC (Original Dramatic Score),False,Amistad
1997,MUSIC (Original Dramatic Score),False,Good Will Hunting
1997,MUSIC (Original Dramatic Score),False,Kundun
1997,MUSIC (Original Dramatic Score),False,L.A. Confidential
1997,MUSIC (Original Dramatic Score),True,Titanic
1997,MUSIC (Original Musical or Comedy Score),False,Anastasia
1997,MUSIC (Original Musical or Comedy Score),False,As Good as It Gets
1997,MUSIC (Original Musical or Comedy Score),True,The Full Monty
1997,MUSIC (Original Musical or Comedy Score),False,Men in Black
1997,MUSIC (Original Musical or Comedy Score),False,My Best Friend's Wedding
1997,MUSIC (Original Song),False,Hercules
1997,MUSIC (Original Song),False,Con Air
1997,MUSIC (Original Song),False,Anastasia
1997,MUSIC (Original Song),False,Good Will Hunting
1997,MUSIC (Original Song),True,Titanic
1997,BEST PICTURE,False,As Good as It Gets
1997,BEST PICTURE,False,The Full Monty
1997,BEST PICTURE,False,Good Will Hunting
1997,BEST PICTURE,False,L.A. Confidential
1997,BEST PICTURE,True,Titanic
1997,SHORT FILM (Animated),False,Famous Fred
1997,SHORT FILM (Animated),True,Geri's Game
1997,SHORT FILM (Animated),False,La Vieille Dame et les Pigeons (The Old Lady and the Pigeons)
1997,SHORT FILM (Animated),False,The Mermaid
1997,SHORT FILM (Animated),False,Redux Riding Hood
1997,SHORT FILM (Live Action),False,Dance Lexie Dance
1997,SHORT FILM (Live Action),False,It's Good to Talk
1997,SHORT FILM (Live Action),False,Sweethearts?
1997,SHORT FILM (Live Action),True,Visas and Virtue
1997,SHORT FILM (Live Action),False,Wolfgang
1997,SOUND,False,Air Force One
1997,SOUND,False,Con Air
1997,SOUND,False,Contact
1997,SOUND,False,L.A. Confidential
1997,SOUND,True,Titanic
1997,SOUND EFFECTS EDITING,False,Face/Off
1997,SOUND EFFECTS EDITING,False,The Fifth Element
1997,SOUND EFFECTS EDITING,True,Titanic
1997,VISUAL EFFECTS,False,The Lost World: Jurassic Park
1997,VISUAL EFFECTS,False,Starship Troopers
1997,VISUAL EFFECTS,True,Titanic
1997,WRITING (Screenplay Based on Material Previously Produced or Published),False,Donnie Brasco
1997,WRITING (Screenplay Based on Material Previously Produced or Published),True,L.A. Confidential
1997,WRITING (Screenplay Based on Material Previously Produced or Published),False,The Sweet Hereafter
1997,WRITING (Screenplay Based on Material Previously Produced or Published),False,Wag the Dog
1997,WRITING (Screenplay Based on Material Previously Produced or Published),False,The Wings of the Dove
1997,WRITING (Screenplay Written Directly for the Screen),False,As Good as It Gets
1997,WRITING (Screenplay Written Directly for the Screen),False,Boogie Nights
1997,WRITING (Screenplay Written Directly for the Screen),False,Deconstructing Harry
1997,WRITING (Screenplay Written Directly for the Screen),False,The Full Monty
1997,WRITING (Screenplay Written Directly for the Screen),True,Good Will Hunting
1997,HONORARY AWARD,True,"To Stanley Donen in appreciation of a body of work marked by grace, elegance, wit and visual innovation."
1997,GORDON E. SAWYER AWARD,True,Don Iwerks
1997,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),True,"To GUNNAR P. MICHELSON for the engineering and development of an improved, electronic, high-speed, precision light valve for use in motion picture printing machines."
1997,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,To WILLIAM KOVACS for his creative leadership and ROY HALL for his principal engineering efforts that led to the Wavefront Advanced Visualizer computer graphics system.
1997,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To JOHN GIBSON, ROB KRIEGER, MILAN NOVACEK, GLEN OZYMOK and DAVE SPRINGER for the development of the geometric modeling component of the Alias PowerAnimator System."
1997,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To DOMINIQUE BOISVERT, RÉJEAN GAGNÉ, DANIEL LANGLOIS and RICHARD LAPERRIERE for the development of the ""Actor"" animation component of the Softimage computer animation system."
1997,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To EBEN OSTBY, WILLIAM REEVES, SAMUEL J. LEFFLER and TOM DUFF for the development of the Marionette Three-Dimensional Computer Animation System."
1997,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,To CRAIG W. REYNOLDS for his pioneering contributions to the development of three-dimensional computer animation for motion picture production.
1997,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To RICHARD SHOUP, ALVY RAY SMITH and THOMAS PORTER for their pioneering efforts in the development of digital paint systems used in motion picture production."
1997,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To KIRK HANDLEY, RAY MELUCH, SCOTT ROBINSON, WILSON H. ALLEN and JOHN NEARY for the design, development and implementation of the Dolby CP500 Digital Cinema Processor."
1997,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,To JOEL W. JOHNSON of the O'Connor Laboratories for the unique design improvement in fluid head counter-balancing techniques as used in their Model 2575.
1997,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To AL JENSEN, CHUCK HEADLEY, JEAN MESSNER and HAZEM NABULSI of CEI Technology for the production of a self-contained, flicker-free, Color Video-Assist Camera."
1997,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,To CLARK F. CRITES for the design and development of the Christie ELF 1-C Endless Loop Film Transport and Storage System.
1997,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,To DAN LEIMETER and ROBERT WEITZ for the development and implementation of a Portable Adjustment Tool for T-Style Slit Lens Assemblies.
1997,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,To PHILIP C. CORY for the design and development of the Special Effects Spark Generator.
1997,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To JAMES M. REILLY, DOUGLAS W. NISHIMURA and MONIQUE C. FISCHER of the Rochester Institute of Technology for the creation of A-D Strips, a diagnostic tool for the detection of the presence of vinegar syndrome in processed acetate-based motion picture film."
1997,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To JIM FRAZIER, for the design concept, and IAIN NEIL and RICK GELBARD for the further design and development of the Panavision/Frazier Lens System for motion picture photography."
1997,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To JAMES F. FOLEY, CHARLES E. CONVERSE and F. EDWARD GARDNER of UCISCO; and to ROBERT W. STOKER, JR. and MATT SWEENEY for the development and realization of Liquid Synthetic Air."
1997,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To JACK CASHIN, ROGER HIBBARD and LARRY JACOBSON for the design, development and implementation of a projection system analyzer."
1997,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To RICHARD CHUANG, GLENN ENTIS and CARL ROSENDAHL for the concept and architecture of the Pacific Data Images (PDI) Animation System."
1997,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To GREG HERMANOVIC, KIM DAVIDSON, MARK ELENDT and PAUL H. BRESLIN for the development of the procedural modeling and animation components of the Prisms software package."
1997,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To JAMES J. KEATING, MICHAEL WAHRMAN and RICHARD HOLLANDER for their contributions that led to the Wavefront Advanced Visualizer computer graphics system."
1997,JOHN A. BONNER MEDAL OF COMMENDATION,True,To Pete Clark in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
1998,ACTOR IN A LEADING ROLE,True,Roberto Benigni
1998,ACTOR IN A LEADING ROLE,False,Tom Hanks
1998,ACTOR IN A LEADING ROLE,False,Ian McKellen
1998,ACTOR IN A LEADING ROLE,False,Nick Nolte
1998,ACTOR IN A LEADING ROLE,False,Edward Norton
1998,ACTOR IN A SUPPORTING ROLE,True,James Coburn
1998,ACTOR IN A SUPPORTING ROLE,False,Robert Duvall
1998,ACTOR IN A SUPPORTING ROLE,False,Ed Harris
1998,ACTOR IN A SUPPORTING ROLE,False,Geoffrey Rush
1998,ACTOR IN A SUPPORTING ROLE,False,Billy Bob Thornton
1998,ACTRESS IN A LEADING ROLE,False,Cate Blanchett
1998,ACTRESS IN A LEADING ROLE,False,Fernanda Montenegro
1998,ACTRESS IN A LEADING ROLE,True,Gwyneth Paltrow
1998,ACTRESS IN A LEADING ROLE,False,Meryl Streep
1998,ACTRESS IN A LEADING ROLE,False,Emily Watson
1998,ACTRESS IN A SUPPORTING ROLE,False,Kathy Bates
1998,ACTRESS IN A SUPPORTING ROLE,False,Brenda Blethyn
1998,ACTRESS IN A SUPPORTING ROLE,True,Judi Dench
1998,ACTRESS IN A SUPPORTING ROLE,False,Rachel Griffiths
1998,ACTRESS IN A SUPPORTING ROLE,False,Lynn Redgrave
1998,ART DIRECTION,False,Elizabeth
1998,ART DIRECTION,False,Pleasantville
1998,ART DIRECTION,False,Saving Private Ryan
1998,ART DIRECTION,True,Shakespeare in Love
1998,ART DIRECTION,False,What Dreams May Come
1998,CINEMATOGRAPHY,False,A Civil Action
1998,CINEMATOGRAPHY,False,Elizabeth
1998,CINEMATOGRAPHY,True,Saving Private Ryan
1998,CINEMATOGRAPHY,False,Shakespeare in Love
1998,CINEMATOGRAPHY,False,The Thin Red Line
1998,COSTUME DESIGN,False,Beloved
1998,COSTUME DESIGN,False,Elizabeth
1998,COSTUME DESIGN,False,Pleasantville
1998,COSTUME DESIGN,True,Shakespeare in Love
1998,COSTUME DESIGN,False,Velvet Goldmine
1998,DIRECTING,False,Life Is Beautiful
1998,DIRECTING,True,Saving Private Ryan
1998,DIRECTING,False,Shakespeare in Love
1998,DIRECTING,False,The Thin Red Line
1998,DIRECTING,False,The Truman Show
1998,DOCUMENTARY (Feature),False,Dancemaker
1998,DOCUMENTARY (Feature),False,"The Farm: Angola, U.S.A."
1998,DOCUMENTARY (Feature),True,The Last Days
1998,DOCUMENTARY (Feature),False,Lenny Bruce: Swear to Tell the Truth
1998,DOCUMENTARY (Feature),False,Regret to Inform
1998,DOCUMENTARY (Short Subject),True,The Personals: Improvisations on Romance in the Golden Years
1998,DOCUMENTARY (Short Subject),False,A Place in the Land
1998,DOCUMENTARY (Short Subject),False,Sunrise over Tiananmen Square
1998,FILM EDITING,False,Life Is Beautiful
1998,FILM EDITING,False,Out of Sight
1998,FILM EDITING,True,Saving Private Ryan
1998,FILM EDITING,False,Shakespeare in Love
1998,FILM EDITING,False,The Thin Red Line
1998,FOREIGN LANGUAGE FILM,False,Central Station
1998,FOREIGN LANGUAGE FILM,False,Children of Heaven
1998,FOREIGN LANGUAGE FILM,False,The Grandfather
1998,FOREIGN LANGUAGE FILM,True,Life Is Beautiful
1998,FOREIGN LANGUAGE FILM,False,Tango
1998,MAKEUP,True,Elizabeth
1998,MAKEUP,False,Saving Private Ryan
1998,MAKEUP,False,Shakespeare in Love
1998,MUSIC (Original Dramatic Score),False,Elizabeth
1998,MUSIC (Original Dramatic Score),True,Life Is Beautiful
1998,MUSIC (Original Dramatic Score),False,Pleasantville
1998,MUSIC (Original Dramatic Score),False,Saving Private Ryan
1998,MUSIC (Original Dramatic Score),False,The Thin Red Line
1998,MUSIC (Original Musical or Comedy Score),False,A Bug's Life
1998,MUSIC (Original Musical or Comedy Score),False,Mulan
1998,MUSIC (Original Musical or Comedy Score),False,Patch Adams
1998,MUSIC (Original Musical or Comedy Score),False,The Prince of Egypt
1998,MUSIC (Original Musical or Comedy Score),True,Shakespeare in Love
1998,MUSIC (Original Song),False,Armageddon
1998,MUSIC (Original Song),False,Quest for Camelot
1998,MUSIC (Original Song),False,The Horse Whisperer
1998,MUSIC (Original Song),False,Babe: Pig in the City
1998,MUSIC (Original Song),True,The Prince of Egypt
1998,BEST PICTURE,False,Elizabeth
1998,BEST PICTURE,False,Life Is Beautiful
1998,BEST PICTURE,False,Saving Private Ryan
1998,BEST PICTURE,True,Shakespeare in Love
1998,BEST PICTURE,False,The Thin Red Line
1998,SHORT FILM (Animated),True,Bunny
1998,SHORT FILM (Animated),False,The Canterbury Tales
1998,SHORT FILM (Animated),False,Jolly Roger
1998,SHORT FILM (Animated),False,More
1998,SHORT FILM (Animated),False,When Life Departs
1998,SHORT FILM (Live Action),False,Culture
1998,SHORT FILM (Live Action),True,Election Night (Valgaften)
1998,SHORT FILM (Live Action),False,Holiday Romance
1998,SHORT FILM (Live Action),False,La Carte Postale (The Postcard)
1998,SHORT FILM (Live Action),False,Victor
1998,SOUND,False,Armageddon
1998,SOUND,False,The Mask of Zorro
1998,SOUND,True,Saving Private Ryan
1998,SOUND,False,Shakespeare in Love
1998,SOUND,False,The Thin Red Line
1998,SOUND EFFECTS EDITING,False,Armageddon
1998,SOUND EFFECTS EDITING,False,The Mask of Zorro
1998,SOUND EFFECTS EDITING,True,Saving Private Ryan
1998,VISUAL EFFECTS,False,Armageddon
1998,VISUAL EFFECTS,False,Mighty Joe Young
1998,VISUAL EFFECTS,True,What Dreams May Come
1998,WRITING (Screenplay Based on Material Previously Produced or Published),True,Gods and Monsters
1998,WRITING (Screenplay Based on Material Previously Produced or Published),False,Out of Sight
1998,WRITING (Screenplay Based on Material Previously Produced or Published),False,Primary Colors
1998,WRITING (Screenplay Based on Material Previously Produced or Published),False,A Simple Plan
1998,WRITING (Screenplay Based on Material Previously Produced or Published),False,The Thin Red Line
1998,WRITING (Screenplay Written Directly for the Screen),False,Bulworth
1998,WRITING (Screenplay Written Directly for the Screen),False,Life Is Beautiful
1998,WRITING (Screenplay Written Directly for the Screen),False,Saving Private Ryan
1998,WRITING (Screenplay Written Directly for the Screen),True,Shakespeare in Love
1998,WRITING (Screenplay Written Directly for the Screen),False,The Truman Show
1998,HONORARY AWARD,True,To Elia Kazan in recognition of his indelible contributions to the art of motion picture direction.
1998,IRVING G. THALBERG MEMORIAL AWARD,True,Norman Jewison
1998,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),True,"To AVID TECHNOLOGY, INC. for the concept, system design and engineering of the Avid Film Composer for motion picture editing."
1998,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To DR. THOMAS G. STOCKHAM, JR. and ROBERT B. INGEBRETSEN for their pioneering work in the areas of waveform editing, crossfades and cut-and-paste techniques for digital audio editing."
1998,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,To JAMES A. MOORER for his pioneering work in the design of digital signal processing and its application to audio editing for film.
1998,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,To STEPHEN J. KAY of K-Tec Corporation for the design and development of the Shock Block.
1998,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To GARY TREGASKIS for the primary design; and to DOMINIQUE BOISVERT, PHILIPPE PANZINI and ANDRÉ LeBLANC for the development and implementation of the Flame and Inferno software."
1998,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To ROBERT PREDOVICH, JOHN SCOTT, MOHAMED KEN T. HUSAIN and CAMERON SHEARER for the design and implementation of the Soundmaster Integrated Operations Nucleus operating environment."
1998,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To ROY B. FERENCE, STEVEN R. SCHMIDT, RICHARD J. FEDERICO, ROCKWELL YARID and MICHAEL E. McCRACKAN for the design and development of the Kodak Lightning Laser Recorder."
1998,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To COLIN MOSSMAN, HANS LEISINGER and GEORGE JOHN ROWLAND of Deluxe Laboratories for the concept and design of the Deluxe High Speed Spray Film Cleaner."
1998,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To ARNOLD & RICHTER CINE TECHNIK, and ARRI USA, INC. for the concept and engineering of the Arriflex 435 Camera System."
1998,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,To ARNOLD & RICHTER CINE TECHNIK and the CARL ZEISS COMPANY for the concept and optical design of the Carl Zeiss/Arriflex Variable Prime Lenses.
1998,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,To DEREK C. LIGHTBODY of OpTex for the design and development of Aurasoft Luminaires.
1998,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To MARK ROBERTS, RONAN CARROLL, ASSAFF RAWNER, PAUL BARTLETT and SIMON WAKLEY for the creation of the Milo Motion-Control Crane."
1998,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To MICHAEL SORENSEN and RICHARD ALEXANDER of Sorensen Designs International, and DONALD TRUMBULL for advancing the state-of-the-art of real-time motion-control, as exemplified in the Gazelle and Zebra camera dolly systems."
1998,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To RONALD E. UHLIG, THOMAS F. POWERS and FRED M. FUSS of the Eastman Kodak Company for the design and development of KeyKode latent-image barcode key numbers."
1998,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To IAIN NEIL for the optical design; TAKUO MIYAGISHIMA for the mechanical design; and PANAVISION, INCORPORATED, for the concept and development of the Primo Series of spherical prime lenses for 35mm cinematography."
1998,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,To GARRETT BROWN and JERRY HOLWAY for the creation of the Skyman flying platform for Steadicam operators.
1998,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To JAMES RODNUNSKY, JAMES WEBBER and BOB WEBBER of Cablecam Systems, and TROU BAYLISS for the design and engineering of Cablecam."
1998,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To DAVID DiFRANCESCO, BALA S. MANIAN and THOMAS L. NOGGLE for their pioneering efforts in the development of laser film recording technology."
1998,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To MICHAEL MacKENZIE, MIKE BOLLES, UDO PAMPEL and JOSEPH FULMER of Industrial Light & Magic for their pioneering work in motion-controlled, silent camera dollies."
1998,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To BARRY WALTON, BILL SCHULTZ, CHRIS BARKER and DAVID CORNELIUS of Sony Pictures Imageworks for the creation of an advanced motion-controlled, silent camera dolly."
1998,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,To BRUCE WILTON and CARLOS ICINKOFF of Mechanical Concepts for their modular system of motion-control rotators and movers for use in motion-control.
1998,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,To REMY SMITH for the software and electronic design and development; and JAMES K. BRANCH and NASIR J. ZAIDI for the design and development of the Spectra Professional IV-A digital exposure meter.
1998,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,To IVAN KRUGLAK for his commitment to the development of a wireless transmission system for video-assisted images for the motion picture industry.
1998,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,To DR. DOUGLAS R. ROBLE for his contribution to tracking technology and for the design and implementation of the TRACK system for camera position calculation and scene reconstruction.
1998,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To THADDEUS BEIER for the design and implementation of ras_track, a system for 2D tracking, stabilization, and 3D camera and object tracking."
1998,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,To MANFRED N. KLEMME and DONALD E. WETZEL for the design and development of the K-Tek Microphone Boom Pole and accessories for on-set motion picture sound recording.
